,topic_id,query,result,persona
164,354,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: journalist risks.
Description: Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","{'keywords': ['journalist', 'risks', 'performance'], 'questions': {'1': 'What are journalist risks?', '2': 'How are journalists at risk?', '3': 'What is journalist performance?', '4': 'What are examples of journalist risks?', '5': 'How can journalists be protected?', '6': 'What are the consequences of journalist risks?', '7': 'What is the impact of journalist risks?', '8': 'What is the history of journalist risks?', '9': 'What is the current state of journalist risks?', '10': 'What is being done to address journalist risks?'}, 'queries': {'1': 'Journalist risks definition', '2': 'Journalist risk factors', '3': 'Journalist performance evaluation', '4': 'Journalist risk examples', '5': 'Journalist protection methods', '6': 'Consequences of journalist risks', '7': 'Impact of journalist risks', '8': 'History of journalist risks', '9': 'Current journalist risks', '10': 'Addressing journalist risks'}}",Edith
165,363,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: transportation tunnel disasters.
Description: What disasters have occurred in tunnels used for transportation?","{'keywords': ['transportation', 'tunnel', 'disasters'], 'questions': {'1': 'What are tunnel disasters?', '2': 'What transportation tunnels exist?', '3': 'What disasters have occurred?', '4': 'What caused tunnel disasters?', '5': 'What are the consequences?', '6': 'What are the safety measures?', '7': 'What is the history?', '8': 'What is the impact?', '9': 'What are the solutions?', '10': 'What are the statistics?'}, 'queries': {'1': 'Define tunnel disasters', '2': 'List transportation tunnels', '3': 'Name disasters occurred', '4': 'What caused disasters?', '5': 'What are the consequences?', '6': 'List safety measures', '7': 'What is the history?', '8': 'What is the impact?', '9': 'What are the solutions?', '10': 'List statistics'}}",Edith
166,367,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: piracy.
Description: What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","{'keywords': ['modern piracy', 'boat hijacking', 'piracy instances'], 'questions': {'1': 'What are modern instances of piracy?', '2': 'What is boat hijacking?', '3': 'What are recent piracy instances?', '4': 'What is old fashioned piracy?', '5': 'What is boat boarding?', '6': 'What is boat taking control?', '7': 'What are piracy trends?', '8': 'What is piracy history?', '9': 'What is piracy definition?', '10': 'What is piracy law?'}, 'queries': {'1': 'Modern piracy instances', '2': 'Boat hijacking definition', '3': 'Recent piracy incidents', '4': 'Old fashioned piracy definition', '5': 'Boat boarding meaning', '6': 'Boat taking control explanation', '7': 'Piracy trends overview', '8': 'Piracy history summary', '9': 'Piracy definition explanation', '10': 'Piracy law overview'}}",Edith
167,372,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: Native American casino.
Description: Identify documents that discuss the growth of Native American casino gambling.","{'keywords': ['Native American', 'casino', 'gambling'], 'questions': {'1': 'What is Native American casino?', '2': 'How has gambling grown?', '3': 'What are the benefits?', '4': 'What are the drawbacks?', '5': 'What is the history?', '6': 'What is the impact?', '7': 'What is the future?', '8': 'What are the regulations?', '9': 'What are the statistics?', '10': 'What are the controversies?'}, 'queries': {'1': 'Native American casino definition', '2': 'Native American casino growth', '3': 'Native American casino benefits', '4': 'Native American casino drawbacks', '5': 'Native American casino history', '6': 'Native American casino impact', '7': 'Native American casino future', '8': 'Native American casino regulations', '9': 'Native American casino statistics', '10': 'Native American casino controversies'}}",Edith
168,378,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: euro opposition.
Description: Identify documents that discuss opposition to the use of the euro, the European currency.","{'keywords': ['euro', 'opposition', 'currency'], 'questions': {'1': 'What is euro opposition?', '2': 'Why oppose euro currency?', '3': 'Who opposes euro use?', '4': 'What are euro alternatives?', '5': 'How does euro affect economy?', '6': 'What are euro drawbacks?', '7': 'What are euro benefits?', '8': 'What is euro history?', '9': 'What is eurozone crisis?', '10': 'What is eurozone debt?'}, 'queries': {'1': 'Euro opposition definition', '2': 'Euro currency drawbacks', '3': 'Who opposes euro?', '4': 'Alternatives to euro', '5': 'Euro impact on economy', '6': 'Euro disadvantages list', '7': 'Benefits of euro currency', '8': 'Euro currency origins', '9': 'Eurozone crisis explained', '10': 'Eurozone debt crisis'}}",Edith
169,356,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: postmenopausal estrogen Britain.
Description: Identify documents discussing the use of estrogen by postmenopausal women in Britain.","{'keywords': ['postmenopausal', 'estrogen', 'Britain'], 'questions': {'1': 'What is postmenopausal estrogen?', '2': 'What are the benefits of postmenopausal estrogen?', '3': 'What is the use of postmenopausal estrogen in Britain?', '4': 'What are the risks of postmenopausal estrogen?', '5': 'What are the side effects of postmenopausal estrogen?', '6': 'What are the alternatives to postmenopausal estrogen?', '7': 'What are the guidelines for postmenopausal estrogen use?', '8': 'What are the studies on postmenopausal estrogen use?', '9': 'What are the opinions on postmenopausal estrogen use?', '10': 'What are the costs of postmenopausal estrogen?'}, 'queries': {'1': 'Define postmenopausal estrogen benefits', '2': 'Postmenopausal estrogen use Britain', '3': 'Postmenopausal estrogen risks', '4': 'Postmenopausal estrogen side effects', '5': 'Alternatives to postmenopausal estrogen', '6': 'Guidelines postmenopausal estrogen use', '7': 'Studies postmenopausal estrogen use', '8': 'Opinions postmenopausal estrogen use', '9': 'Costs postmenopausal estrogen'}}",Edith
170,379,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: mainstreaming.
Description: Identify documents that discuss mainstreaming children with physical or mental impairments.","{'keywords': ['mainstreaming', 'children', 'impairments'], 'questions': {'1': 'What is mainstreaming?', '2': 'How does mainstreaming work?', '3': 'What are the benefits of mainstreaming?', '4': 'What are the challenges of mainstreaming?', '5': 'How does mainstreaming affect children with impairments?', '6': 'What are the best practices for mainstreaming?', '7': 'What are the legal requirements for mainstreaming?', '8': 'What are the different types of impairments?', '9': 'What are the different approaches to mainstreaming?', '10': 'What are the outcomes of mainstreaming?'}, 'queries': {'1': 'Mainstreaming definition', '2': 'Mainstreaming process explained', '3': 'Benefits of mainstreaming children', '4': 'Challenges of mainstreaming children', '5': 'Mainstreaming and impairments', '6': 'Best practices for mainstreaming', '7': 'Legal requirements for mainstreaming', '8': 'Types of impairments explained', '9': 'Approaches to mainstreaming', '10': 'Outcomes of mainstreaming children'}}",Edith
171,393,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: mercy killing.
Description: Identify documents that discuss mercy killings.","{'keywords': ['mercy killing', 'documents', 'discuss'], 'questions': {'1': 'What is mercy killing?', '2': 'What are the reasons for mercy killing?', '3': 'What are the laws regarding mercy killing?', '4': 'What are the ethical considerations of mercy killing?', '5': 'What are the consequences of mercy killing?', '6': 'What are the different types of mercy killing?', '7': 'What are the statistics on mercy killing?', '8': 'What are the opinions on mercy killing?', '9': 'What are the historical examples of mercy killing?', '10': 'What are the alternatives to mercy killing?'}, 'queries': {'1': 'Define mercy killing', '2': 'Reasons for mercy killing', '3': 'Laws on mercy killing', '4': 'Ethical considerations of mercy killing', '5': 'Consequences of mercy killing', '6': 'Types of mercy killing', '7': 'Statistics on mercy killing', '8': 'Opinions on mercy killing', '9': 'Historical examples of mercy killing', '10': 'Alternatives to mercy killing'}}",Edith
172,375,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: hydrogen energy.
Description: What is the status of research on hydrogen as a feasible energy source?","{'keywords': ['hydrogen energy', 'research', 'feasible'], 'questions': {'1': 'What is hydrogen energy?', '2': 'How feasible is hydrogen energy?', '3': 'What is the current research on hydrogen energy?', '4': 'What are the benefits of hydrogen energy?', '5': 'What are the drawbacks of hydrogen energy?', '6': 'What is the cost of hydrogen energy?', '7': 'What are the potential applications of hydrogen energy?', '8': 'What is the environmental impact of hydrogen energy?', '9': 'What is the future of hydrogen energy?', '10': 'What is the role of government in hydrogen energy research?'}, 'queries': {'1': 'Hydrogen energy explained', '2': 'Hydrogen energy feasibility analysis', '3': 'Current hydrogen energy research', '4': 'Benefits of hydrogen energy', '5': 'Drawbacks of hydrogen energy', '6': 'Cost of hydrogen energy', '7': 'Potential hydrogen energy applications', '8': 'Environmental impact of hydrogen energy', '9': 'Future of hydrogen energy', '10': 'Government role in hydrogen energy research'}}",Edith
173,389,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: illegal technology transfer.
Description: What specific entities have been accused of illegal technology transfer such as: selling their products, formulas, etc. directly or indirectly to foreign entities for other than peaceful purposes?","{'keywords': ['illegal technology transfer', 'accused entities', 'foreign entities'], 'questions': {'1': 'What is illegal technology transfer?', '2': 'Who has been accused?', '3': 'What are foreign entities?', '4': 'What are peaceful purposes?', '5': 'What are the consequences?', '6': 'What is the impact?', '7': 'What is the history?', '8': 'What is the law?', '9': 'What is the evidence?', '10': 'What is the solution?'}, 'queries': {'1': 'Define illegal technology transfer', '2': 'Accused entities list', '3': 'Foreign entities definition', '4': 'Peaceful purposes meaning', '5': 'Consequences of illegal transfer', '6': 'Impact of illegal transfer', '7': 'History of illegal transfer', '8': 'Laws against illegal transfer', '9': 'Evidence of illegal transfer', '10': 'Solutions for illegal transfer'}}",Edith
174,397,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: automobile recalls.
Description: Identify documents that discuss the reasons for automobile recalls.","{'keywords': ['automobile recalls', 'reasons', 'documents'], 'questions': {'1': 'What causes recalls?', '2': 'How are recalls initiated?', '3': 'What are common recalls?', '4': 'What is the impact?', '5': 'What are the consequences?', '6': 'What is the process?', '7': 'What is the history?', '8': 'What are the trends?', '9': 'What are the regulations?', '10': 'What are the solutions?'}, 'queries': {'1': 'Causes of recalls', '2': 'Initiation of recalls', '3': 'Common recalls list', '4': 'Impact of recalls', '5': 'Consequences of recalls', '6': 'Recall process overview', '7': 'History of recalls', '8': 'Trends in recalls', '9': 'Regulations on recalls', '10': 'Solutions for recalls'}}",Edith
175,400,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Consider that Edith is from suburbs of san diego if the topic can have a relation to suburbs of san diego. Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: Amazon rain forest.
Description: What measures are being taken by local South American authorities to preserve the Amazon tropical rain forest?","{'keywords': ['Amazon rain forest', 'South American authorities', 'preservation'], 'questions': {'1': 'What are South American authorities doing?', '2': 'What measures are being taken?', '3': 'How is Amazon preserved?', '4': 'What is being done?', '5': 'What are the actions?', '6': 'What is being preserved?', '7': 'What are the efforts?', '8': 'What is being conserved?', '9': 'What steps are taken?', '10': 'What is being protected?'}, 'queries': {'1': 'South America preservation measures', '2': 'Rain forest preservation actions', '3': 'Amazon preservation efforts taken', '4': 'South American authorities conservation', '5': 'Rain forest preservation steps taken', '6': 'Amazon forest protection measures', '7': 'South America conservation efforts', '8': 'Rain forest conservation actions', '9': 'Amazon preservation steps taken', '10': 'South American authorities protecting Amazon'}}",Edith
